gender,age,ethnic_group,social_class,religion,marital_status,income,education,party_id,eu_vote,x01_1,x01_2,x01_3,x01_4,x01_5,x01_6,wt_vote
female,55-64,british,working_class,christian,married,9,undergrad,labour,remain,1,1,1,1,1,1,0.6245248909648282
male,25-34,british,working_class,no_religion,married,9,undergrad,no_party,no_vote,0,0,0,0,0,0,1.3096023529498788
male,75-84,british,working_class,christian,widowed,3,a_level,cons,leave,1,1,0,1,1,1,0.5221763589445633
female,45-54,british,middle_class,no_religion,married,14,undergrad,lib_dem,remain,1,0,1,0,1,0,0.6834807350879124
female,25-34,british,middle_class,no_religion,married,8,undergrad,labour,remain,1,0,1,0,0,0,0.6984879847226868
female,55-64,british,working_class,christian,married,6,gcse,labour,no_vote,1,1,1,1,1,1,1.2709052862433088
female,75-84,british,working_class,no_religion,separated,7,below_gcse,no_party,leave,1,1,1,0,1,1,0.4165552986455674
female,55-64,british,working_class,christian,married,4,gcse,labour,remain,1,0,1,0,0,0,0.7418544641802286
male,75-84,british,working_class,christian,married,5,gcse,cons,leave,1,1,1,1,1,1,1.0443527178891265
female,75-84,british,middle_class,christian,married,8,undergrad,cons,leave,1,1,1,1,1,1,0.7836224690975301
female,55-64,british,working_class,no_religion,married,10,a_level,labour,leave,1,1,1,1,1,1,0.8497227027008555
female,55-64,other,middle_class,no_religion,married,8,postgrad,labour,remain,1,1,1,1,1,1,0.3122624454824141
female,45-54,british,working_class,no_religion,married,13,no_qual,labour,remain,1,1,1,1,1,1,0.8487281543780664
female,55-64,british,working_class,christian,married,15,gcse,cons,leave,1,0,1,0,1,1,1.2709052862433088
female,65-74,british,working_class,christian,married,11,below_gcse,cons,leave,1,1,1,1,1,1,0.871342962574031
female,55-64,british,middle_class,no_religion,married,10,undergrad,cons,leave,1,1,1,1,1,1,0.7153329984217323
female,75-84,british,middle_class,christian,married,10,no_qual,cons,leave,1,1,1,0,0,0,0.9542477973239829
female,35-44,british,middle_class,no_religion,single,6,undergrad,labour,remain,1,0,1,0,0,1,0.31958970649455537
female,55-64,british,working_class,no_religion,married,6,undergrad,cons,remain,1,1,1,1,1,0,0.7153329984217323
male,45-54,british,middle_class,christian,single,5,gcse,cons,leave,1,0,1,0,0,1,0.5319651182302805
male,25-34,british,middle_class,no_religion,married,7,below_gcse,lib_dem,leave,1,0,1,1,1,1,0.9730509638976792
male,35-44,british,working_class,christian,married,5,a_level,green_party,no_vote,0,0,1,0,0,0,1.5053686372752606
female,25-34,british,middle_class,no_religion,single,2,no_qual,labour,no_vote,0,0,1,0,0,0,0.7159934548562059
male,75-84,british,working_class,no_religion,married,7,undergrad,cons,remain,1,1,1,1,1,1,0.7964149131692856
male,45-54,british,middle_class,christian,married,15,postgrad,labour,remain,1,1,1,1,1,1,0.7480184552855446
male,65-74,british,working_class,christian,married,10,a_level,labour,remain,1,1,1,1,1,1,0.8325621359973165
female,45-54,british,working_class,no_religion,married,13,gcse,cons,leave,1,0,1,1,1,1,1.9442724038693189
female,18-24,british,working_class,no_religion,married,5,a_level,no_party,no_vote,1,0,1,0,0,0,1.5738757988264136
male,65-74,british,working_class,no_religion,married,7,undergrad,cons,no_vote,1,1,1,1,1,1,0.589959897825028
male,18-24,british,working_class,no_religion,single,12,undergrad,labour,leave,1,1,1,1,1,0,0.28749618938647564
male,45-54,british,working_class,christian,single,5,gcse,ukip,leave,1,1,1,1,1,1,0.5319651182302805
female,35-44,british,working_class,no_religion,married,4,gcse,labour,leave,1,0,1,0,1,0,2.063232107803584
male,55-64,british,working_class,christian,married,10,undergrad,ukip,leave,1,1,1,1,1,1,1.1743175564971335
male,35-44,british,working_class,christian,married,6,a_level,ukip,leave,1,1,1,0,0,1,0.8787157122468366
male,75-84,british,working_class,no_religion,married,5,a_level,labour,leave,1,1,1,1,0,1,0.9117771285646783
female,85plus,british,middle_class,christian,single,4,no_qual,no_party,remain,0,1,1,1,1,1,0.7136201999489447
male,25-34,british,working_class,no_religion,single,13,a_level,ukip,leave,0,0,1,0,0,1,1.4595764458465192
male,65-74,british,working_class,christian,separated,4,no_qual,labour,leave,1,0,1,1,1,1,0.7131504027102213
female,25-34,british,working_class,no_religion,married,9,gcse,ukip,leave,1,0,1,0,0,0,0.9574212967118985
female,75-84,other,working_class,christian,widowed,4,no_qual,labour,remain,1,0,1,1,0,1,0.8331105972911348
female,45-54,other,middle_class,other_religion,married,12,postgrad,labour,leave,1,1,0,0,0,0,0.6834807350879124
male,45-54,british,working_class,christian,married,11,gcse,ukip,leave,1,1,1,1,1,1,1.063930236460561
male,65-74,other,working_class,christian,married,4,no_qual,labour,leave,1,1,1,1,1,1,0.8325621359973165
female,65-74,british,working_class,no_religion,married,7,no_qual,labour,leave,1,1,1,1,1,1,0.4356714812870155
male,55-64,british,working_class,no_religion,widowed,3,no_qual,no_party,leave,1,0,1,1,1,1,0.695455307096311
male,55-64,british,working_class,christian,married,8,no_qual,cons,remain,1,0,0,0,0,0,1.390910614192622
female,65-74,british,middle_class,christian,married,3,below_gcse,cons,remain,1,0,1,0,0,0,0.871342962574031
male,55-64,british,working_class,no_religion,married,8,undergrad,no_party,leave,1,1,1,1,0,1,0.782878370998089
female,35-44,british,middle_class,no_religion,married,15,undergrad,labour,remain,1,1,1,1,1,1,0.6391794129891107
male,55-64,british,middle_class,no_religion,married,14,undergrad,cons,remain,1,1,1,1,1,1,0.782878370998089
female,75-84,british,working_class,christian,widowed,3,no_qual,labour,leave,1,0,1,0,0,0,0.4165552986455674
female,65-74,british,working_class,christian,married,8,undergrad,cons,leave,1,0,1,1,1,1,0.6174402881713436
female,75-84,british,working_class,christian,widowed,3,no_qual,no_party,leave,1,0,1,0,1,1,0.47712389866199145
female,35-44,british,middle_class,christian,married,14,undergrad,lib_dem,remain,1,0,1,1,1,1,0.6391794129891107
female,35-44,british,working_class,no_religion,married,4,undergrad,no_party,remain,0,0,1,0,0,0,0.6391794129891107
male,18-24,british,working_class,no_religion,single,12,undergrad,labour,leave,0,0,1,0,0,1,1.4474543739670616
male,75-84,british,working_class,christian,married,12,undergrad,labour,remain,1,1,1,1,1,1,0.7487458150348011
male,65-74,british,middle_class,no_religion,single,5,undergrad,lib_dem,remain,1,1,1,1,1,0,0.3137599245064506
female,65-74,other,middle_class,no_religion,widowed,9,undergrad,cons,leave,1,1,1,0,0,1,0.4022949017773311
female,18-24,british,working_class,no_religion,single,7,undergrad,lib_dem,remain,1,0,1,1,0,1,1.1810080868473107
male,45-54,british,middle_class,other_religion,married,8,undergrad,labour,leave,1,1,1,1,1,1,1.4621203868375736
female,55-64,british,middle_class,no_religion,separated,5,undergrad,labour,remain,1,0,1,1,1,0,0.40691089402716846
female,75-84,british,working_class,christian,married,3,no_qual,cons,leave,1,1,1,1,0,0,1.243485503780909
male,35-44,british,working_class,no_religion,separated,6,below_gcse,cons,leave,1,1,1,0,1,1,1.9616540730276006
male,45-54,british,working_class,no_religion,married,13,undergrad,labour,leave,1,1,1,0,1,1,0.9747469245583824
female,45-54,british,working_class,no_religion,separated,4,no_qual,ukip,leave,1,1,1,0,1,1,0.5567614485263562
female,45-54,british,working_class,christian,separated,8,undergrad,cons,leave,0,0,1,1,1,1,0.5100753663191836
female,45-54,other,middle_class,other_religion,married,6,a_level,labour,remain,1,0,1,1,1,1,1.1059822821488077
male,75-84,other,working_class,christian,separated,3,no_qual,no_party,no_vote,0,0,0,0,0,0,1.0177303609201227
female,35-44,british,working_class,no_religion,married,12,undergrad,labour,no_vote,0,0,1,0,1,1,0.416459087773665
male,65-74,british,working_class,christian,married,6,gcse,cons,leave,1,1,1,1,1,0,1.242666880574741
male,65-74,british,middle_class,christian,married,8,no_qual,cons,remain,1,1,1,0,1,1,0.6213334402873705
female,45-54,british,middle_class,no_religion,single,12,undergrad,lib_dem,remain,1,1,1,1,1,1,0.4453237348719727
male,45-54,british,working_class,christian,separated,4,gcse,no_party,no_vote,0,0,1,0,0,1,1.03680881468419
male,65-74,british,middle_class,christian,widowed,13,postgrad,labour,leave,1,0,1,1,1,1,0.38438997858562346
male,65-74,british,working_class,christian,married,8,undergrad,cons,leave,1,1,1,1,1,1,0.8805632567186346
female,65-74,british,middle_class,christian,married,11,undergrad,cons,remain,1,1,0,1,0,1,0.8045898035546623
female,45-54,british,middle_class,christian,married,14,undergrad,no_party,leave,1,0,1,1,1,1,1.0201507326383672
male,75-84,british,middle_class,no_religion,married,11,undergrad,cons,leave,1,1,1,1,1,1,0.5587820933017343
male,25-34,british,working_class,no_religion,single,5,gcse,no_party,leave,1,0,1,0,1,1,1.021114981441648
female,55-64,british,working_class,no_religion,married,12,postgrad,labour,remain,1,1,1,1,1,1,0.8138217880543369
female,55-64,british,working_class,christian,married,9,below_gcse,labour,leave,1,0,0,0,0,0,1.1072782834868935
male,75-84,british,working_class,no_religion,widowed,3,a_level,no_party,remain,1,1,1,1,1,1,1.0177303609201227
male,55-64,british,working_class,christian,single,4,no_qual,labour,no_vote,1,1,1,0,0,1,0.9062515997699006
female,65-74,british,middle_class,no_religion,widowed,4,no_qual,labour,no_vote,1,0,0,0,0,0,0.49565579204029203
male,35-44,british,middle_class,no_religion,married,12,postgrad,labour,remain,1,0,1,0,0,0,0.9115665373831346
male,85plus,british,working_class,christian,married,5,no_qual,cons,leave,1,1,0,1,1,1,1.360901716693629
female,35-44,british,middle_class,christian,married,14,a_level,cons,no_vote,1,0,1,0,1,1,1.7924060006103586
male,85plus,british,middle_class,christian,widowed,5,undergrad,cons,leave,1,1,1,1,1,1,0.5587820933017343
female,25-34,british,working_class,no_religion,married,7,undergrad,labour,remain,1,0,1,0,1,1,0.9102034985079578
male,45-54,british,middle_class,christian,married,13,postgrad,labour,remain,1,1,1,1,1,1,1.0368044424369978
female,55-64,british,working_class,no_religion,married,5,gcse,labour,leave,1,0,1,1,1,1,1.656123602856508
female,65-74,british,working_class,christian,widowed,4,a_level,labour,remain,1,1,1,0,1,1,0.9913115840805841
female,25-34,british,working_class,no_religion,single,8,undergrad,labour,remain,1,0,1,1,0,1,0.4551017492539789
male,45-54,british,working_class,christian,married,14,undergrad,cons,remain,1,1,1,1,1,1,1.1164785428640005
male,45-54,british,middle_class,no_religion,single,8,undergrad,labour,leave,1,1,1,1,1,1,0.5582392714320003
male,55-64,british,working_class,christian,married,10,a_level,labour,leave,1,1,1,1,1,1,1.586995039450322
female,55-64,british,working_class,no_religion,married,9,below_gcse,labour,remain,1,0,1,1,1,0,0.9667145941653862
male,55-64,british,middle_class,no_religion,married,7,gcse,no_party,no_vote,1,1,1,1,1,1,1.812503199539801
female,45-54,british,middle_class,christian,married,8,no_qual,no_party,no_vote,1,1,1,0,1,1,1.894709537709107
female,35-44,british,middle_class,no_religion,married,9,undergrad,labour,remain,1,0,1,0,0,0,0.83291817554733
male,85plus,british,working_class,christian,widowed,3,no_qual,labour,remain,1,1,1,0,1,1,0.6804508583468145
female,55-64,british,working_class,christian,separated,1,a_level,cons,leave,1,1,1,0,0,0,0.828061801428254
female,35-44,british,middle_class,no_religion,single,6,a_level,labour,no_vote,1,0,1,0,0,0,0.8962030003051793
female,18-24,british,working_class,no_religion,married,4,a_level,labour,remain,1,0,1,0,0,1,2.050926128496766
female,25-34,other,working_class,other_religion,married,10,postgrad,labour,remain,1,0,1,0,0,1,1.5593118241718698
female,35-44,british,working_class,christian,married,5,gcse,labour,leave,1,0,1,0,0,1,1.7924060006103586
male,65-74,british,middle_class,no_religion,single,5,a_level,cons,leave,1,1,1,1,0,1,0.6213334402873705
female,45-54,british,working_class,christian,married,14,undergrad,labour,remain,1,1,1,1,1,1,0.8906474697439454
male,35-44,british,working_class,no_religion,married,7,a_level,labour,remain,1,0,0,1,1,1,1.9616540730276006
female,18-24,british,working_class,no_religion,single,3,gcse,no_party,remain,0,0,1,0,0,0,1.025463064248383
male,45-54,british,working_class,no_religion,single,5,gcse,labour,leave,1,0,1,0,0,1,0.6052073714701864
male,35-44,british,working_class,no_religion,married,12,a_level,labour,no_vote,1,1,1,1,1,0,1.9616540730276006
female,35-44,british,working_class,no_religion,separated,6,a_level,ukip,leave,1,0,1,0,0,0,1.0533989948177165
female,85plus,british,working_class,no_religion,widowed,6,no_qual,lib_dem,no_vote,1,0,1,0,1,0,0.6217427518904545
female,65-74,british,working_class,christian,married,4,no_qual,cons,leave,1,1,1,1,1,1,1.1354517619226443
female,25-34,other,working_class,no_religion,married,14,undergrad,labour,remain,0,0,1,0,1,1,1.5593118241718698
female,45-54,british,working_class,no_religion,separated,7,undergrad,labour,leave,1,1,1,1,0,1,0.5100753663191836
male,18-24,british,working_class,christian,single,11,a_level,cons,leave,1,1,1,0,0,1,4.48916996715522
female,45-54,british,working_class,no_religion,married,12,undergrad,no_party,leave,1,0,1,1,1,1,1.0201507326383672
male,25-34,british,middle_class,no_religion,married,12,undergrad,no_party,remain,1,1,1,1,1,1,0.9961495328201859
male,35-44,other,working_class,other_religion,married,7,no_qual,labour,no_vote,1,0,1,0,0,0,1.145059232190691
female,55-64,british,working_class,christian,separated,3,no_qual,labour,no_vote,1,0,1,0,1,0,0.9667145941653862
female,35-44,british,middle_class,no_religion,married,14,postgrad,cons,remain,1,1,1,1,1,1,0.4770136983921952
female,55-64,british,middle_class,christian,separated,5,undergrad,cons,leave,1,1,1,1,1,1,0.4660771638184637
female,65-74,british,middle_class,no_religion,widowed,6,undergrad,labour,remain,1,1,1,1,1,1,0.35122548550468347
female,45-54,british,working_class,no_religion,married,13,postgrad,labour,remain,1,0,1,1,1,0,0.8906474697439454
female,18-24,british,middle_class,no_religion,single,7,a_level,labour,remain,1,0,1,1,1,1,1.7957538464096654
female,55-64,british,middle_class,no_religion,married,13,postgrad,lib_dem,remain,1,1,1,1,1,1,0.8138217880543369
female,55-64,british,middle_class,christian,single,8,undergrad,cons,leave,1,1,1,0,1,1,0.4660771638184637
male,75-84,british,working_class,christian,married,4,a_level,labour,remain,1,1,1,1,0,1,1.782212615887583
female,45-54,british,working_class,christian,married,10,no_qual,labour,remain,1,1,1,1,1,1,1.266795981291597
female,65-74,british,working_class,no_religion,widowed,3,no_qual,no_party,leave,0,1,1,0,0,0,0.4990351856463126
male,55-64,british,working_class,no_religion,separated,7,below_gcse,labour,no_vote,1,1,1,0,1,1,0.9062515997699006
female,65-74,british,working_class,christian,widowed,3,no_qual,cons,remain,1,1,1,0,0,0,0.5677258809613221
female,65-74,british,working_class,no_religion,separated,3,gcse,no_party,remain,1,1,1,0,0,1,1.1354517619226443
female,35-44,british,working_class,no_religion,single,7,undergrad,labour,remain,1,0,1,0,0,1,0.416459087773665
male,45-54,british,middle_class,no_religion,married,7,below_gcse,labour,remain,1,0,1,0,0,0,2.07361762936838
female,65-74,british,middle_class,christian,married,7,a_level,cons,leave,1,1,1,0,1,1,1.1354517619226443
female,55-64,british,working_class,no_religion,married,4,gcse,labour,leave,1,1,1,1,1,1,0.9667145941653862
female,35-44,british,working_class,no_religion,single,4,postgrad,labour,remain,1,1,1,0,1,1,0.83291817554733
female,55-64,british,working_class,no_religion,married,5,below_gcse,labour,no_vote,1,0,1,0,0,0,1.656123602856508
female,35-44,other,middle_class,other_religion,widowed,4,a_level,labour,remain,1,0,1,0,0,0,0.5231327651121511
male,75-84,british,middle_class,christian,widowed,4,undergrad,cons,leave,1,1,1,1,1,1,1.1175641866034687
female,25-34,british,working_class,no_religion,single,4,undergrad,labour,leave,1,0,1,0,1,0,0.7796559120859349
female,75-84,british,working_class,christian,married,3,no_qual,labour,leave,1,1,1,1,1,0,1.0856309584187123
female,65-74,british,middle_class,no_religion,separated,4,undergrad,cons,leave,1,1,1,1,0,1,0.4022949017773311
male,65-74,british,working_class,no_religion,married,7,a_level,lib_dem,remain,1,1,1,1,1,1,1.0849162555185219
female,55-64,british,working_class,christian,married,12,no_qual,cons,remain,1,0,1,0,0,1,1.1072782834868935
male,55-64,british,working_class,no_religion,married,7,undergrad,labour,leave,1,1,1,1,1,1,0.890666972054194
female,45-54,british,working_class,no_religion,widowed,6,a_level,labour,leave,1,1,1,1,1,1,1.1059822821488077
male,18-24,british,working_class,no_religion,single,9,gcse,cons,no_vote,1,0,1,0,0,1,3.366877475366413
female,18-24,british,working_class,no_religion,single,11,a_level,labour,leave,1,0,1,0,0,0,0.5985846154698887
female,18-24,british,working_class,no_religion,married,9,undergrad,labour,remain,1,0,1,0,1,1,0.6893795556161504
male,45-54,british,working_class,no_religion,married,7,undergrad,labour,leave,1,1,1,1,0,1,0.9747469245583824
